# Step Price Price_Change_Pct Simple_PnL Avellaneda_PnL Envelope_PnL
3750 180.696867 0.39 0.19 0.08 0.40
3751 180.672360 0.37 0.19 0.08 0.39
3752 180.691993 0.38 0.19 0.08 0.39
3753 180.697285 0.39 0.19 0.08 0.40
3754 180.711306 0.40 0.19 0.08 0.40
3755 180.744484 0.41 0.20 0.08 0.41
3756 180.680761 0.38 0.19 0.08 0.39
3757 180.713873 0.40 0.19 0.08 0.40
3758 180.747882 0.42 0.20 0.08 0.41
3759 180.831652 0.46 0.21 0.08 0.44
3760 180.852540 0.47 0.21 0.08 0.45
3761 180.840554 0.47 0.21 0.08 0.44
3762 180.912066 0.51 0.22 0.08 0.47
3763 180.949004 0.53 0.22 0.08 0.48
3764 180.965338 0.54 0.22 0.08 0.48
3765 180.965868 0.54 0.22 0.08 0.48
3766 180.962883 0.53 0.22 0.08 0.48
3767 180.934211 0.52 0.22 0.08 0.47
3768 180.886056 0.49 0.22 0.08 0.46
3769 180.913263 0.51 0.22 0.08 0.47
3770 180.885381 0.49 0.22 0.08 0.46
3771 180.872368 0.48 0.21 0.08 0.45
3772 180.854517 0.47 0.21 0.08 0.45
3773 180.774277 0.43 0.20 0.08 0.42
3774 180.757550 0.42 0.20 0.08 0.42
3775 180.731607 0.41 0.20 0.08 0.41
3776 180.761229 0.42 0.20 0.08 0.42
3777 180.759739 0.42 0.20 0.08 0.42
3778 180.813204 0.45 0.21 0.08 0.43
3779 180.817690 0.45 0.21 0.08 0.44
3780 180.811424 0.45 0.21 0.08 0.43
3781 180.785261 0.44 0.20 0.08 0.42
3782 180.819982 0.46 0.21 0.08 0.44
3783 180.814647 0.45 0.21 0.08 0.43
3784 180.782659 0.43 0.20 0.08 0.42
3785 180.727669 0.40 0.20 0.08 0.41
3786 180.723556 0.40 0.20 0.08 0.40
3787 180.659909 0.37 0.19 0.08 0.38
3788 180.702993 0.39 0.19 0.08 0.40
3789 180.716768 0.40 0.19 0.08 0.40
3790 180.798510 0.44 0.20 0.08 0.43
3791 180.795508 0.44 0.20 0.08 0.43
3792 180.786737 0.44 0.20 0.08 0.42
3793 180.770097 0.43 0.20 0.08 0.42
3794 180.735224 0.41 0.20 0.08 0.41
3795 180.642861 0.36 0.19 0.08 0.38
3796 180.622911 0.35 0.18 0.08 0.37
3797 180.692739 0.38 0.19 0.08 0.39
3798 180.722853 0.40 0.20 0.08 0.40
3799 180.712613 0.40 0.19 0.08 0.40
3800 180.728514 0.40 0.20 0.08 0.41
3801 180.736542 0.41 0.20 0.08 0.41
3802 180.810708 0.45 0.21 0.08 0.43
3803 180.835749 0.46 0.21 0.08 0.44
3804 180.861218 0.48 0.21 0.08 0.45
3805 180.901125 0.50 0.22 0.08 0.46
3806 180.850464 0.47 0.21 0.08 0.45
3807 180.803180 0.45 0.20 0.08 0.43
3808 180.774720 0.43 0.20 0.08 0.42
3809 180.798711 0.44 0.20 0.08 0.43
3810 180.829728 0.46 0.21 0.08 0.44
3811 180.791714 0.44 0.20 0.08 0.43
3812 180.815298 0.45 0.21 0.08 0.43
3813 180.838731 0.47 0.21 0.08 0.44
3814 180.877261 0.49 0.21 0.08 0.45
3815 180.868779 0.48 0.21 0.08 0.45
3816 180.877340 0.49 0.21 0.08 0.45
3817 180.913043 0.51 0.22 0.08 0.47
3818 180.895522 0.50 0.22 0.08 0.46
3819 180.873881 0.49 0.21 0.08 0.45
3820 180.954995 0.53 0.22 0.08 0.48
3821 180.987729 0.55 0.23 0.08 0.49
3822 180.984538 0.55 0.23 0.08 0.49
3823 180.926513 0.51 0.22 0.08 0.47
3824 180.930489 0.52 0.22 0.08 0.47
3825 180.924943 0.51 0.22 0.08 0.47
3826 180.936403 0.52 0.22 0.08 0.47
3827 180.939274 0.52 0.22 0.08 0.48
3828 180.952417 0.53 0.22 0.08 0.48
3829 180.936263 0.52 0.22 0.08 0.47
3830 180.976713 0.54 0.23 0.08 0.49
3831 181.017547 0.57 0.23 0.08 0.50
3832 181.059576 0.59 0.24 0.08 0.52
3833 181.040178 0.58 0.23 0.08 0.51
3834 181.026345 0.57 0.23 0.08 0.50
3835 181.033210 0.57 0.23 0.08 0.51
3836 181.081429 0.60 0.24 0.08 0.52
3837 181.097019 0.61 0.24 0.08 0.53
3838 181.058191 0.59 0.24 0.08 0.51
3839 181.113853 0.62 0.24 0.08 0.53
3840 181.174409 0.65 0.25 0.08 0.55
3841 181.192588 0.66 0.25 0.08 0.56
3842 181.164822 0.65 0.25 0.08 0.55
3843 181.157517 0.64 0.25 0.08 0.55
3844 181.096041 0.61 0.24 0.08 0.53
3845 181.123167 0.62 0.24 0.08 0.54
3846 181.104481 0.61 0.24 0.08 0.53
3847 181.154794 0.64 0.25 0.08 0.55
3848 181.125617 0.63 0.24 0.08 0.54
3849 181.159705 0.64 0.25 0.08 0.55
3850 181.178061 0.65 0.25 0.08 0.55
3851 181.192306 0.66 0.25 0.08 0.56
3852 181.174348 0.65 0.25 0.08 0.55
3853 181.115050 0.62 0.24 0.08 0.53
3854 181.147698 0.64 0.25 0.08 0.54
3855 181.260907 0.70 0.26 0.08 0.58
3856 181.259783 0.70 0.26 0.08 0.58
3857 181.322469 0.73 0.27 0.08 0.60
3858 181.244997 0.69 0.26 0.08 0.58
3859 181.268325 0.70 0.26 0.08 0.58
3860 181.279386 0.71 0.26 0.08 0.59
3861 181.284398 0.71 0.26 0.08 0.59
3862 181.303639 0.72 0.27 0.08 0.60
3863 181.337373 0.74 0.27 0.08 0.61
3864 181.368888 0.76 0.27 0.08 0.62
3865 181.351572 0.75 0.27 0.08 0.61
3866 181.417947 0.79 0.28 0.08 0.63
3867 181.518039 0.84 0.29 0.08 0.67
3868 181.551829 0.86 0.30 0.08 0.68
3869 181.520064 0.84 0.29 0.08 0.67
3870 181.553002 0.86 0.30 0.08 0.68
3871 181.516296 0.84 0.29 0.08 0.67
3872 181.532424 0.85 0.29 0.08 0.67
3873 181.534710 0.85 0.29 0.08 0.67
3874 181.520691 0.84 0.29 0.08 0.67
3875 181.502128 0.83 0.29 0.08 0.66
3876 181.499353 0.83 0.29 0.08 0.66
3877 181.544296 0.86 0.30 0.08 0.68
3878 181.580120 0.88 0.30 0.08 0.69
3879 181.628905 0.90 0.31 0.08 0.70
3880 181.620444 0.90 0.31 0.08 0.70
3881 181.647525 0.92 0.31 0.08 0.71
3882 181.670048 0.93 0.31 0.08 0.72
3883 181.635845 0.91 0.31 0.08 0.71
3884 181.630024 0.91 0.31 0.08 0.70
3885 181.599664 0.89 0.30 0.08 0.69
3886 181.567956 0.87 0.30 0.08 0.68
3887 181.516864 0.84 0.29 0.08 0.67
3888 181.545001 0.86 0.30 0.08 0.68
3889 181.616699 0.90 0.31 0.08 0.70
3890 181.627414 0.90 0.31 0.08 0.70
3891 181.555048 0.86 0.30 0.08 0.68
3892 181.560859 0.87 0.30 0.08 0.68
3893 181.538454 0.85 0.30 0.08 0.67
3894 181.450382 0.81 0.28 0.08 0.64
3895 181.465150 0.81 0.29 0.08 0.65
3896 181.429644 0.79 0.28 0.08 0.64
3897 181.435790 0.80 0.28 0.08 0.64
3898 181.443787 0.80 0.28 0.08 0.64
3899 181.471419 0.82 0.29 0.08 0.65
3900 181.449644 0.81 0.28 0.08 0.64
3901 181.421869 0.79 0.28 0.08 0.64
3902 181.418866 0.79 0.28 0.08 0.63
3903 181.408903 0.78 0.28 0.08 0.63
3904 181.438242 0.80 0.28 0.08 0.64
3905 181.408243 0.78 0.28 0.08 0.63
3906 181.404878 0.78 0.28 0.08 0.63
3907 181.439656 0.80 0.28 0.08 0.64
3908 181.426334 0.79 0.28 0.08 0.64
3909 181.352784 0.75 0.27 0.08 0.61
3910 181.403704 0.78 0.28 0.08 0.63
3911 181.468332 0.82 0.29 0.08 0.65
3912 181.462462 0.81 0.29 0.08 0.65
3913 181.444121 0.80 0.28 0.08 0.64
3914 181.485291 0.83 0.29 0.08 0.66
3915 181.503901 0.84 0.29 0.08 0.66
3916 181.485895 0.83 0.29 0.08 0.66
3917 181.509027 0.84 0.29 0.08 0.66
3918 181.547878 0.86 0.30 0.08 0.68
3919 181.513909 0.84 0.29 0.08 0.67
3920 181.485501 0.83 0.29 0.08 0.66
3921 181.491167 0.83 0.29 0.08 0.66
3922 181.462849 0.81 0.29 0.08 0.65
3923 181.509451 0.84 0.29 0.08 0.66
3924 181.466419 0.81 0.29 0.08 0.65
3925 181.499383 0.83 0.29 0.08 0.66
3926 181.522152 0.85 0.29 0.08 0.67
3927 181.513829 0.84 0.29 0.08 0.67
3928 181.439748 0.80 0.28 0.08 0.64
3929 181.430088 0.79 0.28 0.08 0.64
3930 181.446929 0.80 0.28 0.08 0.64
3931 181.450652 0.81 0.28 0.08 0.64
3932 181.474954 0.82 0.29 0.08 0.65
3933 181.434815 0.80 0.28 0.08 0.64
3934 181.462604 0.81 0.29 0.08 0.65
3935 181.437580 0.80 0.28 0.08 0.64
3936 181.406346 0.78 0.28 0.08 0.63
3937 181.360095 0.76 0.27 0.08 0.61
3938 181.395207 0.78 0.28 0.08 0.63
3939 181.391551 0.77 0.28 0.08 0.63
3940 181.339737 0.74 0.27 0.08 0.61
3941 181.360968 0.76 0.27 0.08 0.61
3942 181.291752 0.72 0.27 0.08 0.59
3943 181.318776 0.73 0.27 0.08 0.60
3944 181.319065 0.73 0.27 0.08 0.60
3945 181.295394 0.72 0.27 0.08 0.59
3946 181.265046 0.70 0.26 0.08 0.58
3947 181.266472 0.70 0.26 0.08 0.58
3948 181.212783 0.67 0.26 0.08 0.57
3949 181.283449 0.71 0.26 0.08 0.59
3950 181.317493 0.73 0.27 0.08 0.60
3951 181.366162 0.76 0.27 0.08 0.62
3952 181.339647 0.74 0.27 0.08 0.61
3953 181.360459 0.76 0.27 0.08 0.61
3954 181.411333 0.78 0.28 0.08 0.63
3955 181.405486 0.78 0.28 0.08 0.63
3956 181.405965 0.78 0.28 0.08 0.63
3957 181.383415 0.77 0.28 0.08 0.62
3958 181.435986 0.80 0.28 0.08 0.64
3959 181.429361 0.79 0.28 0.08 0.64
3960 181.376556 0.76 0.28 0.08 0.62
3961 181.378008 0.77 0.28 0.08 0.62
3962 181.363304 0.76 0.27 0.08 0.62
3963 181.351414 0.75 0.27 0.08 0.61
3964 181.331408 0.74 0.27 0.08 0.61
3965 181.337687 0.74 0.27 0.08 0.61
3966 181.383401 0.77 0.28 0.08 0.62
3967 181.362442 0.76 0.27 0.08 0.62
3968 181.430896 0.79 0.28 0.08 0.64
3969 181.396411 0.78 0.28 0.08 0.63
3970 181.416653 0.79 0.28 0.08 0.63
3971 181.399820 0.78 0.28 0.08 0.63
3972 181.364581 0.76 0.27 0.08 0.62
3973 181.358155 0.75 0.27 0.08 0.61
3974 181.332503 0.74 0.27 0.08 0.61
3975 181.267188 0.70 0.26 0.08 0.58
3976 181.273167 0.71 0.26 0.08 0.59
3977 181.279829 0.71 0.26 0.08 0.59
3978 181.270313 0.71 0.26 0.08 0.58
3979 181.287507 0.72 0.26 0.08 0.59
3980 181.299781 0.72 0.27 0.08 0.59
3981 181.296496 0.72 0.27 0.08 0.59
3982 181.300242 0.72 0.27 0.08 0.59
3983 181.351918 0.75 0.27 0.08 0.61
3984 181.354139 0.75 0.27 0.08 0.61
3985 181.339044 0.74 0.27 0.08 0.61
3986 181.380264 0.77 0.28 0.08 0.62
3987 181.392541 0.77 0.28 0.08 0.63
3988 181.399505 0.78 0.28 0.08 0.63
3989 181.460750 0.81 0.29 0.08 0.65
3990 181.429370 0.79 0.28 0.08 0.64
3991 181.433063 0.80 0.28 0.08 0.64
3992 181.426782 0.79 0.28 0.08 0.64
3993 181.438323 0.80 0.28 0.08 0.64
3994 181.406550 0.78 0.28 0.08 0.63
3995 181.433273 0.80 0.28 0.08 0.64
3996 181.481200 0.82 0.29 0.08 0.65
3997 181.476018 0.82 0.29 0.08 0.65
3998 181.479892 0.82 0.29 0.08 0.65
3999 181.475932 0.82 0.29 0.08 0.65
4000 181.472429 0.82 0.29 0.08 0.65
4001 181.412698 0.78 0.28 0.08 0.63
4002 181.377438 0.77 0.28 0.08 0.62
4003 181.360437 0.76 0.27 0.08 0.61
4004 181.310504 0.73 0.27 0.08 0.60
4005 181.267874 0.70 0.26 0.08 0.58
4006 181.311463 0.73 0.27 0.08 0.60
4007 181.323631 0.74 0.27 0.08 0.60
4008 181.376045 0.76 0.28 0.08 0.62
4009 181.385074 0.77 0.28 0.08 0.62
4010 181.360224 0.76 0.27 0.08 0.61
4011 181.447527 0.80 0.28 0.08 0.64
4012 181.506730 0.84 0.29 0.08 0.66
4013 181.471526 0.82 0.29 0.08 0.65
4014 181.437601 0.80 0.28 0.08 0.64
4015 181.456801 0.81 0.29 0.08 0.65
4016 181.518975 0.84 0.29 0.08 0.67
4017 181.481193 0.82 0.29 0.08 0.65
4018 181.449236 0.81 0.28 0.08 0.64
4019 181.484333 0.82 0.29 0.08 0.66
4020 181.478904 0.82 0.29 0.08 0.65
4021 181.461926 0.81 0.29 0.08 0.65
4022 181.490847 0.83 0.29 0.08 0.66
4023 181.450185 0.81 0.28 0.08 0.64
4024 181.381967 0.77 0.28 0.08 0.62
4025 181.402636 0.78 0.28 0.08 0.63
4026 181.364726 0.76 0.27 0.08 0.62
4027 181.425324 0.79 0.28 0.08 0.64
4028 181.352650 0.75 0.27 0.08 0.61
4029 181.389726 0.77 0.28 0.08 0.62
4030 181.393075 0.77 0.28 0.08 0.63
4031 181.427341 0.79 0.28 0.08 0.64
4032 181.405237 0.78 0.28 0.08 0.63
4033 181.371832 0.76 0.27 0.08 0.62
4034 181.382598 0.77 0.28 0.08 0.62
4035 181.392336 0.77 0.28 0.08 0.63
4036 181.404152 0.78 0.28 0.08 0.63
4037 181.373502 0.76 0.28 0.08 0.62
4038 181.387798 0.77 0.28 0.08 0.62
4039 181.407421 0.78 0.28 0.08 0.63
4040 181.449599 0.81 0.28 0.08 0.64
4041 181.486472 0.83 0.29 0.08 0.66
4042 181.468553 0.82 0.29 0.08 0.65
4043 181.456100 0.81 0.29 0.08 0.65
4044 181.441951 0.80 0.28 0.08 0.64
4045 181.445010 0.80 0.28 0.08 0.64
4046 181.388559 0.77 0.28 0.08 0.62
4047 181.400512 0.78 0.28 0.08 0.63
4048 181.361597 0.76 0.27 0.08 0.62
4049 181.325048 0.74 0.27 0.08 0.60
4050 181.314284 0.73 0.27 0.08 0.60
4051 181.363739 0.76 0.27 0.08 0.62
4052 181.333951 0.74 0.27 0.08 0.61
4053 181.328466 0.74 0.27 0.08 0.60
4054 181.372892 0.76 0.28 0.08 0.62
4055 181.367777 0.76 0.27 0.08 0.62
4056 181.378629 0.77 0.28 0.08 0.62
4057 181.344488 0.75 0.27 0.08 0.61
4058 181.375831 0.76 0.28 0.08 0.62
4059 181.359083 0.76 0.27 0.08 0.61
4060 181.352391 0.75 0.27 0.08 0.61
4061 181.401135 0.78 0.28 0.08 0.63
4062 181.416488 0.79 0.28 0.08 0.63
4063 181.420417 0.79 0.28 0.08 0.63
4064 181.413723 0.79 0.28 0.08 0.63
4065 181.357269 0.75 0.27 0.08 0.61
4066 181.394484 0.77 0.28 0.08 0.63
4067 181.426917 0.79 0.28 0.08 0.64
4068 181.420832 0.79 0.28 0.08 0.63
4069 181.351037 0.75 0.27 0.08 0.61
4070 181.373866 0.76 0.28 0.08 0.62
4071 181.409927 0.78 0.28 0.08 0.63
4072 181.388952 0.77 0.28 0.08 0.62
4073 181.377971 0.77 0.28 0.08 0.62
4074 181.428543 0.79 0.28 0.08 0.64
4075 181.412384 0.78 0.28 0.08 0.63
4076 181.344822 0.75 0.27 0.08 0.61
4077 181.429896 0.79 0.28 0.08 0.64
4078 181.404525 0.78 0.28 0.08 0.63
4079 181.364437 0.76 0.27 0.08 0.62
4080 181.389362 0.77 0.28 0.08 0.62
4081 181.467347 0.82 0.29 0.08 0.65
4082 181.409627 0.78 0.28 0.08 0.63
4083 181.345300 0.75 0.27 0.08 0.61
4084 181.259843 0.70 0.26 0.08 0.58
4085 181.208817 0.67 0.25 0.08 0.56
4086 181.199892 0.67 0.25 0.08 0.56
4087 181.243977 0.69 0.26 0.08 0.58
4088 181.255946 0.70 0.26 0.08 0.58
4089 181.217814 0.68 0.26 0.08 0.57
4090 181.264180 0.70 0.26 0.08 0.58
4091 181.298093 0.72 0.27 0.08 0.59
4092 181.244772 0.69 0.26 0.08 0.58
4093 181.238896 0.69 0.26 0.08 0.57
4094 181.286152 0.71 0.26 0.08 0.59
4095 181.177353 0.65 0.25 0.08 0.55
4096 181.122793 0.62 0.24 0.08 0.54
4097 181.115868 0.62 0.24 0.08 0.53
4098 181.104832 0.61 0.24 0.08 0.53
4099 181.089524 0.61 0.24 0.08 0.53
4100 181.033367 0.57 0.23 0.08 0.51
4101 181.028298 0.57 0.23 0.08 0.50
4102 181.019580 0.57 0.23 0.08 0.50
4103 180.964904 0.54 0.22 0.08 0.48
4104 181.009090 0.56 0.23 0.08 0.50
4105 181.039559 0.58 0.23 0.08 0.51
4106 180.973021 0.54 0.23 0.08 0.49
4107 180.941976 0.52 0.22 0.08 0.48
4108 180.957315 0.53 0.22 0.08 0.48
4109 180.929831 0.52 0.22 0.08 0.47
4110 180.937115 0.52 0.22 0.08 0.47
4111 180.888610 0.49 0.22 0.08 0.46
4112 180.844937 0.47 0.21 0.08 0.44
4113 180.855593 0.48 0.21 0.08 0.45
4114 180.856327 0.48 0.21 0.08 0.45
4115 180.827309 0.46 0.21 0.08 0.44
4116 180.828980 0.46 0.21 0.08 0.44
4117 180.855766 0.48 0.21 0.08 0.45
4118 180.826990 0.46 0.21 0.08 0.44
4119 180.788012 0.44 0.20 0.08 0.43
4120 180.761856 0.42 0.20 0.08 0.42
4121 180.785478 0.44 0.20 0.08 0.42
4122 180.780102 0.43 0.20 0.08 0.42
4123 180.788856 0.44 0.20 0.08 0.43
4124 180.761788 0.42 0.20 0.08 0.42
4125 180.721270 0.40 0.19 0.08 0.40
4126 180.689842 0.38 0.19 0.08 0.39
4127 180.671045 0.37 0.19 0.08 0.39
4128 180.684878 0.38 0.19 0.08 0.39
4129 180.692500 0.38 0.19 0.08 0.39
4130 180.685276 0.38 0.19 0.08 0.39
4131 180.702118 0.39 0.19 0.08 0.40
4132 180.707041 0.39 0.19 0.08 0.40
4133 180.642906 0.36 0.19 0.08 0.38
4134 180.684081 0.38 0.19 0.08 0.39
4135 180.682589 0.38 0.19 0.08 0.39
4136 180.698568 0.39 0.19 0.08 0.40
4137 180.677662 0.38 0.19 0.08 0.39
4138 180.705094 0.39 0.19 0.08 0.40
4139 180.751886 0.42 0.20 0.08 0.41
4140 180.729970 0.41 0.20 0.08 0.41
4141 180.705747 0.39 0.19 0.08 0.40
4142 180.772808 0.43 0.20 0.08 0.42
4143 180.811163 0.45 0.21 0.08 0.43
4144 180.810098 0.45 0.21 0.08 0.43
4145 180.805957 0.45 0.21 0.08 0.43
4146 180.721918 0.40 0.19 0.08 0.40
4147 180.730773 0.41 0.20 0.08 0.41
4148 180.693105 0.39 0.19 0.08 0.39
4149 180.737912 0.41 0.20 0.08 0.41
4150 180.715281 0.40 0.19 0.08 0.40
4151 180.717670 0.40 0.19 0.08 0.40
4152 180.814202 0.45 0.21 0.08 0.43
4153 180.804779 0.45 0.21 0.08 0.43
4154 180.730663 0.41 0.20 0.08 0.41
4155 180.679662 0.38 0.19 0.08 0.39
4156 180.664629 0.37 0.19 0.08 0.38
4157 180.631450 0.35 0.18 0.08 0.37
4158 180.648984 0.36 0.19 0.08 0.38
4159 180.631863 0.35 0.18 0.08 0.37
4160 180.645985 0.36 0.19 0.08 0.38
4161 180.643112 0.36 0.19 0.08 0.38
4162 180.660431 0.37 0.19 0.08 0.38
4163 180.707151 0.39 0.19 0.08 0.40
4164 180.673423 0.37 0.19 0.08 0.39
4165 180.649254 0.36 0.19 0.08 0.38
4166 180.637286 0.35 0.18 0.08 0.38
4167 180.626215 0.35 0.18 0.08 0.37
4168 180.590004 0.33 0.18 0.08 0.36
4169 180.582631 0.32 0.18 0.08 0.36
4170 180.623056 0.35 0.18 0.08 0.37
4171 180.610479 0.34 0.18 0.08 0.37
4172 180.673321 0.37 0.19 0.08 0.39
4173 180.675945 0.38 0.19 0.08 0.39
4174 180.668469 0.37 0.19 0.08 0.39
4175 180.677214 0.38 0.19 0.08 0.39
4176 180.677505 0.38 0.19 0.08 0.39
4177 180.653981 0.36 0.19 0.08 0.38
4178 180.683050 0.38 0.19 0.08 0.39
4179 180.728312 0.40 0.20 0.08 0.41
4180 180.708543 0.39 0.19 0.08 0.40
4181 180.751687 0.42 0.20 0.08 0.41
4182 180.741249 0.41 0.20 0.08 0.41
4183 180.716947 0.40 0.19 0.08 0.40
4184 180.675162 0.38 0.19 0.08 0.39
4185 180.665952 0.37 0.19 0.08 0.38
4186 180.638909 0.35 0.18 0.08 0.38
4187 180.682334 0.38 0.19 0.08 0.39
4188 180.721283 0.40 0.19 0.08 0.40
4189 180.745897 0.41 0.20 0.08 0.41
4190 180.733377 0.41 0.20 0.08 0.41
4191 180.678734 0.38 0.19 0.08 0.39
4192 180.680621 0.38 0.19 0.08 0.39
4193 180.712836 0.40 0.19 0.08 0.40
4194 180.729206 0.41 0.20 0.08 0.41
4195 180.712949 0.40 0.19 0.08 0.40
4196 180.680797 0.38 0.19 0.08 0.39
4197 180.640028 0.36 0.18 0.08 0.38
4198 180.639836 0.36 0.18 0.08 0.38
4199 180.614301 0.34 0.18 0.08 0.37
4200 180.603165 0.34 0.18 0.08 0.36
4201 180.630369 0.35 0.18 0.08 0.37
4202 180.613534 0.34 0.18 0.08 0.37
4203 180.592749 0.33 0.18 0.08 0.36
4204 180.566274 0.31 0.18 0.08 0.35
4205 180.490903 0.27 0.17 0.08 0.33
4206 180.505313 0.28 0.17 0.08 0.33
4207 180.493144 0.27 0.17 0.08 0.33
4208 180.529600 0.29 0.17 0.08 0.34
4209 180.501048 0.28 0.17 0.08 0.33
4210 180.454040 0.25 0.16 0.08 0.31
4211 180.410164 0.23 0.16 0.08 0.30
4212 180.446460 0.25 0.16 0.08 0.31
4213 180.442005 0.25 0.16 0.08 0.31
4214 180.426963 0.24 0.16 0.08 0.31
4215 180.404568 0.22 0.16 0.08 0.30
4216 180.337412 0.19 0.15 0.08 0.28
4217 180.352578 0.20 0.15 0.08 0.28
4218 180.292817 0.16 0.14 0.08 0.26
4219 180.282020 0.16 0.14 0.08 0.26
4220 180.293473 0.16 0.14 0.08 0.26
4221 180.281651 0.16 0.14 0.08 0.26
4222 180.238015 0.13 0.14 0.08 0.24
4223 180.195577 0.11 0.13 0.08 0.23
4224 180.181798 0.10 0.13 0.08 0.22
4225 180.185855 0.10 0.13 0.08 0.23
4226 180.123838 0.07 0.12 0.08 0.21
4227 180.144500 0.08 0.12 0.08 0.21
4228 180.196624 0.11 0.13 0.08 0.23
4229 180.201773 0.11 0.13 0.08 0.23
4230 180.218474 0.12 0.13 0.08 0.24
4231 180.222176 0.12 0.13 0.08 0.24
4232 180.247737 0.14 0.14 0.08 0.25
4233 180.222194 0.12 0.13 0.08 0.24
4234 180.194100 0.11 0.13 0.08 0.23
4235 180.203732 0.11 0.13 0.08 0.23
4236 180.241009 0.13 0.14 0.08 0.24
4237 180.227831 0.13 0.13 0.08 0.24
4238 180.174081 0.10 0.13 0.08 0.22
4239 180.196904 0.11 0.13 0.08 0.23
4240 180.211219 0.12 0.13 0.08 0.23
4241 180.205908 0.11 0.13 0.08 0.23
4242 180.210425 0.12 0.13 0.08 0.23
4243 180.225095 0.13 0.13 0.08 0.24
4244 180.218573 0.12 0.13 0.08 0.24
4245 180.187586 0.10 0.13 0.08 0.23
4246 180.181357 0.10 0.13 0.08 0.22
4247 180.202825 0.11 0.13 0.08 0.23
4248 180.195225 0.11 0.13 0.08 0.23
4249 180.168125 0.09 0.13 0.08 0.22
4250 180.140334 0.08 0.12 0.08 0.21
4251 180.111371 0.06 0.12 0.08 0.20
4252 180.071517 0.04 0.11 0.08 0.19
4253 180.065179 0.04 0.11 0.08 0.19
4254 180.025885 0.01 0.11 0.08 0.17
4255 179.984953 -0.01 0.10 0.08 0.16
4256 179.938921 -0.03 0.10 0.08 0.14
4257 179.860178 -0.08 0.09 0.08 0.12
4258 179.847310 -0.08 0.09 0.08 0.11
4259 179.847237 -0.08 0.09 0.08 0.11
4260 179.829406 -0.09 0.09 0.08 0.11
4261 179.860026 -0.08 0.09 0.08 0.12
4262 179.833221 -0.09 0.09 0.08 0.11
4263 179.805754 -0.11 0.08 0.08 0.10
4264 179.750853 -0.14 0.08 0.08 0.08
4265 179.788927 -0.12 0.08 0.08 0.09
4266 179.828559 -0.10 0.09 0.08 0.11
4267 179.851042 -0.08 0.09 0.08 0.12
4268 179.797505 -0.11 0.08 0.08 0.10
4269 179.797550 -0.11 0.08 0.08 0.10
4270 179.797113 -0.11 0.08 0.08 0.10
4271 179.799320 -0.11 0.08 0.08 0.10
4272 179.804774 -0.11 0.08 0.08 0.10
4273 179.824209 -0.10 0.08 0.08 0.11
4274 179.822484 -0.10 0.08 0.08 0.11
4275 179.760218 -0.13 0.08 0.08 0.09
4276 179.686114 -0.17 0.07 0.08 0.06
4277 179.742236 -0.14 0.07 0.08 0.08
4278 179.783040 -0.12 0.08 0.08 0.09
4279 179.783778 -0.12 0.08 0.08 0.09
4280 179.766943 -0.13 0.08 0.08 0.09
4281 179.722993 -0.15 0.07 0.08 0.07
4282 179.693515 -0.17 0.07 0.08 0.06
4283 179.671786 -0.18 0.07 0.08 0.06
4284 179.726212 -0.15 0.07 0.08 0.07
4285 179.740690 -0.14 0.07 0.08 0.08
4286 179.739334 -0.14 0.07 0.08 0.08
4287 179.775805 -0.12 0.08 0.08 0.09
4288 179.755118 -0.14 0.08 0.08 0.08
4289 179.764561 -0.13 0.08 0.08 0.09
4290 179.824358 -0.10 0.08 0.08 0.11
4291 179.880289 -0.07 0.09 0.08 0.12
4292 179.875255 -0.07 0.09 0.08 0.12
4293 179.850921 -0.08 0.09 0.08 0.12
4294 179.868780 -0.07 0.09 0.08 0.12
4295 179.904304 -0.05 0.09 0.08 0.13
4296 179.887590 -0.06 0.09 0.08 0.13
4297 179.878587 -0.07 0.09 0.08 0.12
4298 179.880737 -0.07 0.09 0.08 0.12
4299 179.841332 -0.09 0.09 0.08 0.11
4300 179.816206 -0.10 0.08 0.08 0.10
4301 179.797446 -0.11 0.08 0.08 0.10
4302 179.810037 -0.11 0.08 0.08 0.10
4303 179.846977 -0.09 0.09 0.08 0.11
4304 179.792214 -0.12 0.08 0.08 0.10
4305 179.795793 -0.11 0.08 0.08 0.10
4306 179.748573 -0.14 0.08 0.08 0.08
4307 179.719829 -0.16 0.07 0.08 0.07
4308 179.690852 -0.17 0.07 0.08 0.06
4309 179.715071 -0.16 0.07 0.08 0.07
4310 179.706271 -0.16 0.07 0.08 0.07
4311 179.687495 -0.17 0.07 0.08 0.06
4312 179.676291 -0.18 0.07 0.08 0.06
4313 179.691264 -0.17 0.07 0.08 0.06
4314 179.740580 -0.14 0.07 0.08 0.08
4315 179.709140 -0.16 0.07 0.08 0.07
4316 179.735965 -0.15 0.07 0.08 0.08
4317 179.720225 -0.16 0.07 0.08 0.07
4318 179.698033 -0.17 0.07 0.08 0.06
4319 179.693631 -0.17 0.07 0.08 0.06
4320 179.707163 -0.16 0.07 0.08 0.07
4321 179.672204 -0.18 0.07 0.08 0.06
4322 179.745309 -0.14 0.07 0.08 0.08
4323 179.687200 -0.17 0.07 0.08 0.06
4324 179.688329 -0.17 0.07 0.08 0.06
4325 179.683366 -0.18 0.07 0.08 0.06
4326 179.720147 -0.16 0.07 0.08 0.07
4327 179.654976 -0.19 0.06 0.08 0.05
